Timestamp,Elapsed_Sec,Temp_A_K,Setpoint_K,Error_K,Heater_Pct,Rate,P_Gain,I_Gain,D_Gain,Range,Type,Stage
2026-09-04 17:41:15,273.7,330.4507,335.00,-4.5493,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:16,275.1,330.4585,335.00,-4.5415,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:18,276.5,330.4665,335.00,-4.5335,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:19,277.9,330.4746,335.00,-4.5254,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:20,279.3,330.4831,335.00,-4.5169,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:22,280.7,330.4911,335.00,-4.5089,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:23,282.1,330.4992,335.00,-4.5008,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:25,283.5,330.5074,335.00,-4.4926,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:26,284.9,330.5163,335.00,-4.4837,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:27,286.4,330.5252,335.00,-4.4748,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:29,287.8,330.5348,335.00,-4.4652,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:30,289.2,330.5439,335.00,-4.4561,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:32,290.6,330.5529,335.00,-4.4471,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:33,292.0,330.5621,335.00,-4.4379,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:34,293.4,330.5707,335.00,-4.4293,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:36,294.8,330.5800,335.00,-4.4200,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:37,296.2,330.5886,335.00,-4.4114,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:39,297.6,330.5966,335.00,-4.4034,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:40,299.0,330.6047,335.00,-4.3953,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:41,300.4,330.6129,335.00,-4.3871,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:43,301.8,330.6208,335.00,-4.3792,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:44,303.2,330.6291,335.00,-4.3709,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:46,304.6,330.6374,335.00,-4.3626,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:47,306.0,330.6460,335.00,-4.3540,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:48,307.4,330.6543,335.00,-4.3457,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:50,308.8,330.6636,335.00,-4.3364,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:51,310.2,330.6726,335.00,-4.3274,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:53,311.6,330.6817,335.00,-4.3183,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:54,313.0,330.6900,335.00,-4.3100,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:55,314.4,330.6980,335.00,-4.3020,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:57,315.8,330.7061,335.00,-4.2939,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:41:58,317.2,330.7140,335.00,-4.2860,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:00,318.6,330.7225,335.00,-4.2775,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:01,320.0,330.7314,335.00,-4.2686,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:02,321.4,330.7400,335.00,-4.2600,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:04,322.8,330.7477,335.00,-4.2523,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:05,324.2,330.7547,335.00,-4.2453,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:07,325.7,330.7632,335.00,-4.2368,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:08,327.1,330.7710,335.00,-4.2290,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:09,328.5,330.7794,335.00,-4.2206,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:11,329.9,330.7873,335.00,-4.2127,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:12,331.3,330.7955,335.00,-4.2045,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:14,332.7,330.8039,335.00,-4.1961,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:15,334.1,330.8127,335.00,-4.1873,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:16,335.5,330.8215,335.00,-4.1785,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:18,336.9,330.8323,335.00,-4.1677,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:19,338.3,330.8442,335.00,-4.1558,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:21,339.7,330.8536,335.00,-4.1464,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:22,341.1,330.8611,335.00,-4.1389,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:24,342.5,330.8697,335.00,-4.1303,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:25,343.9,330.8781,335.00,-4.1219,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:26,345.3,330.8874,335.00,-4.1126,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:28,346.7,330.8964,335.00,-4.1036,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:29,348.1,330.9035,335.00,-4.0965,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:31,349.5,330.9107,335.00,-4.0893,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:32,350.9,330.9189,335.00,-4.0811,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:33,352.3,330.9283,335.00,-4.0717,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:35,353.7,330.9413,335.00,-4.0587,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:36,355.1,330.9534,335.00,-4.0466,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:38,356.5,330.9641,335.00,-4.0359,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:39,357.9,330.9742,335.00,-4.0258,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:40,359.3,330.9840,335.00,-4.0160,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:42,360.7,330.9895,335.00,-4.0105,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:43,362.1,330.9948,335.00,-4.0052,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:45,363.6,331.0009,335.00,-3.9991,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:46,365.0,331.0081,335.00,-3.9919,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:47,366.4,331.0151,335.00,-3.9849,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:49,367.8,331.0236,335.00,-3.9764,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:50,369.2,331.0314,335.00,-3.9686,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:52,370.6,331.0392,335.00,-3.9608,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:53,372.0,331.0468,335.00,-3.9532,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:54,373.4,331.0553,335.00,-3.9447,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:56,374.8,331.0641,335.00,-3.9359,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:57,376.2,331.0717,335.00,-3.9283,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:42:59,377.6,331.0794,335.00,-3.9206,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:00,379.0,331.0882,335.00,-3.9118,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:01,380.4,331.0971,335.00,-3.9029,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:03,381.8,331.1051,335.00,-3.8949,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:04,383.2,331.1131,335.00,-3.8869,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:06,384.6,331.1219,335.00,-3.8781,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:07,386.0,331.1301,335.00,-3.8699,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:08,387.4,331.1387,335.00,-3.8613,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:10,388.8,331.1466,335.00,-3.8534,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:11,390.2,331.1563,335.00,-3.8437,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:13,391.6,331.1682,335.00,-3.8318,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:14,393.0,331.1772,335.00,-3.8228,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:15,394.4,331.1837,335.00,-3.8163,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:17,395.8,331.1915,335.00,-3.8085,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:18,397.2,331.1996,335.00,-3.8004,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:20,398.6,331.2074,335.00,-3.7926,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:21,400.0,331.2176,335.00,-3.7824,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:22,401.4,331.2272,335.00,-3.7728,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:24,402.8,331.2359,335.00,-3.7641,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:25,404.3,331.2446,335.00,-3.7554,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:27,405.7,331.2548,335.00,-3.7452,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:28,407.1,331.2615,335.00,-3.7385,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:29,408.5,331.2705,335.00,-3.7295,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:31,409.9,331.2785,335.00,-3.7215,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:32,411.3,331.2860,335.00,-3.7140,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:34,412.7,331.2945,335.00,-3.7055,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:35,414.1,331.3034,335.00,-3.6966,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:36,415.5,331.3119,335.00,-3.6881,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:38,416.9,331.3208,335.00,-3.6792,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:39,418.3,331.3291,335.00,-3.6709,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:41,419.7,331.3368,335.00,-3.6632,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:42,421.1,331.3450,335.00,-3.6550,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:44,422.5,331.3533,335.00,-3.6467,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:45,423.9,331.3615,335.00,-3.6385,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:46,425.3,331.3683,335.00,-3.6317,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:48,426.7,331.3752,335.00,-3.6248,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:49,428.1,331.3827,335.00,-3.6173,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:51,429.5,331.3908,335.00,-3.6092,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:52,430.9,331.3989,335.00,-3.6011,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:53,432.3,331.4062,335.00,-3.5938,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:55,433.7,331.4141,335.00,-3.5859,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:56,435.1,331.4216,335.00,-3.5784,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:58,436.5,331.4300,335.00,-3.5700,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:43:59,437.9,331.4383,335.00,-3.5617,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:00,439.3,331.4463,335.00,-3.5537,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:02,440.7,331.4539,335.00,-3.5461,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:03,442.2,331.4620,335.00,-3.5380,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:05,443.6,331.4718,335.00,-3.5282,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:06,445.0,331.4847,335.00,-3.5153,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:07,446.4,331.4956,335.00,-3.5044,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:09,447.8,331.5056,335.00,-3.4944,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:10,449.2,331.5156,335.00,-3.4844,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:12,450.6,331.5255,335.00,-3.4745,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:13,452.0,331.5344,335.00,-3.4656,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:14,453.4,331.5427,335.00,-3.4573,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:16,454.8,331.5509,335.00,-3.4491,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:17,456.2,331.5596,335.00,-3.4404,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:19,457.6,331.5677,335.00,-3.4323,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:20,459.0,331.5760,335.00,-3.4240,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:21,460.4,331.5842,335.00,-3.4158,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:23,461.8,331.5926,335.00,-3.4074,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:24,463.2,331.6017,335.00,-3.3983,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:26,464.6,331.6101,335.00,-3.3899,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:27,466.0,331.6188,335.00,-3.3812,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:28,467.4,331.6266,335.00,-3.3734,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:30,468.8,331.6350,335.00,-3.3650,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:31,470.2,331.6435,335.00,-3.3565,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:33,471.6,331.6517,335.00,-3.3483,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:34,473.0,331.6604,335.00,-3.3396,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:35,474.4,331.6686,335.00,-3.3314,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:37,475.8,331.6775,335.00,-3.3225,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:38,477.2,331.6864,335.00,-3.3136,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
2026-09-04 17:44:40,478.7,331.6946,335.00,-3.3054,100.00,2.000000,2.000000,18.000000,55.000000,MID,RAMPP,RAMPING
