Timestamp,Elapsed_Sec,Temp_A_K,Setpoint_K,Error_K,Heater_Pct,Rate,P_Gain,I_Gain,D_Gain,Range,Type,Stage
2026-09-04 17:16:56,273.7,311.3671,315.00,-3.6329,42.91,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:58,275.1,311.4229,315.00,-3.5771,43.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:59,276.5,311.4789,315.00,-3.5211,43.23,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:01,277.9,311.5386,315.00,-3.4614,43.38,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:02,279.3,311.5956,315.00,-3.4044,43.53,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:03,280.7,311.6533,315.00,-3.3467,43.67,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:05,282.1,311.7112,315.00,-3.2888,43.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:06,283.5,311.7719,315.00,-3.2281,43.98,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:08,285.0,311.8293,315.00,-3.1707,44.12,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:09,286.4,311.8877,315.00,-3.1123,44.27,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:10,287.8,311.9459,315.00,-3.0541,44.42,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:12,289.2,312.0037,315.00,-2.9963,44.56,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:13,290.6,312.0653,315.00,-2.9347,44.69,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:15,292.0,312.1241,315.00,-2.8759,44.82,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:16,293.4,312.1836,315.00,-2.8164,44.91,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:17,294.8,312.2428,315.00,-2.7572,44.96,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:19,296.2,312.3024,315.00,-2.6976,44.99,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:20,297.6,312.3673,315.00,-2.6327,45.01,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:22,299.0,312.4281,315.00,-2.5719,45.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:23,300.4,312.4892,315.00,-2.5108,45.08,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:25,301.8,312.5502,315.00,-2.4498,45.11,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:26,303.2,312.6106,315.00,-2.3894,45.13,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:27,304.6,312.6748,315.00,-2.3252,45.14,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:29,306.0,312.7357,315.00,-2.2643,45.15,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:30,307.4,312.7962,315.00,-2.2038,45.16,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:32,308.8,312.8568,315.00,-2.1432,45.17,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:33,310.2,312.9200,315.00,-2.0800,45.20,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:34,311.6,312.9783,315.00,-2.0217,45.20,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:36,313.0,313.0376,315.00,-1.9624,45.18,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:37,314.4,313.0974,315.00,-1.9026,45.18,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:39,315.8,313.1573,315.00,-1.8427,45.15,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:40,317.2,313.2207,315.00,-1.7793,45.14,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:41,318.6,313.2803,315.00,-1.7197,45.12,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:43,320.0,313.3399,315.00,-1.6601,45.09,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:44,321.4,313.3991,315.00,-1.6009,45.06,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:46,322.8,313.4626,315.00,-1.5374,45.02,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:47,324.2,313.5225,315.00,-1.4775,44.98,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:48,325.7,313.5823,315.00,-1.4177,44.95,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:50,327.1,313.6412,315.00,-1.3588,44.90,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:51,328.5,313.7010,315.00,-1.2990,44.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:53,329.9,313.7611,315.00,-1.2389,44.78,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:54,331.3,313.8242,315.00,-1.1758,44.72,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:55,332.7,313.8834,315.00,-1.1166,44.66,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:57,334.1,313.9429,315.00,-1.0571,44.58,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:17:58,335.5,314.0025,315.00,-0.9975,44.51,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:00,336.9,314.0663,315.00,-0.9337,44.42,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:01,338.3,314.1266,315.00,-0.8734,44.34,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:02,339.7,314.1862,315.00,-0.8138,44.26,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:04,341.1,314.2451,315.00,-0.7549,44.18,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:05,342.5,314.3036,315.00,-0.6964,44.08,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:07,343.9,314.3661,315.00,-0.6339,43.99,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:08,345.3,314.4243,315.00,-0.5757,43.89,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:09,346.7,314.4823,315.00,-0.5177,43.79,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:11,348.1,314.5396,315.00,-0.4604,43.69,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:12,349.5,314.5980,315.00,-0.4020,43.56,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:14,350.9,314.6646,315.00,-0.3354,43.37,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:15,352.3,314.7264,315.00,-0.2736,43.30,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:16,353.7,314.7832,315.00,-0.2168,43.19,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:18:18,355.1,314.8393,315.00,-0.1607,43.08,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:19,356.5,314.8988,315.00,-0.1012,42.95,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:21,357.9,314.9554,315.00,-0.0446,42.81,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:22,359.3,315.0117,315.00,+0.0117,42.68,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:23,360.7,315.0683,315.00,+0.0683,42.52,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:25,362.1,315.1263,315.00,+0.1263,42.37,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:26,363.6,315.1868,315.00,+0.1868,42.22,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:28,365.0,315.2436,315.00,+0.2436,42.09,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:29,366.4,315.2996,315.00,+0.2996,41.92,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:30,367.8,315.3557,315.00,+0.3557,41.76,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:32,369.2,315.4148,315.00,+0.4148,41.60,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:33,370.6,315.4709,315.00,+0.4709,41.45,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:35,372.0,315.5259,315.00,+0.5259,41.27,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:36,373.4,315.5799,315.00,+0.5799,41.11,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:38,374.8,315.6342,315.00,+0.6342,40.93,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:39,376.2,315.6918,315.00,+0.6918,40.76,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:40,377.6,315.7456,315.00,+0.7456,40.58,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:42,379.0,315.7993,315.00,+0.7993,40.41,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:43,380.4,315.8512,315.00,+0.8512,40.24,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:45,381.8,315.9059,315.00,+0.9059,40.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:46,383.2,315.9572,315.00,+0.9572,39.87,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:47,384.6,316.0094,315.00,+1.0094,39.66,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:49,386.0,316.0616,315.00,+1.0616,39.46,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:50,387.4,316.1131,315.00,+1.1131,39.27,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:52,388.8,316.1678,315.00,+1.1678,39.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:53,390.2,316.2191,315.00,+1.2191,38.87,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:54,391.6,316.2681,315.00,+1.2681,38.69,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:56,393.0,316.3165,315.00,+1.3165,38.48,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:57,394.4,316.3652,315.00,+1.3652,38.28,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:18:59,395.8,316.4162,315.00,+1.4162,38.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:00,397.2,316.4648,315.00,+1.4648,37.85,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:01,398.6,316.5132,315.00,+1.5132,37.63,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:03,400.1,316.5612,315.00,+1.5612,37.40,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:04,401.5,316.6123,315.00,+1.6123,37.19,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:06,402.9,316.6609,315.00,+1.6609,36.94,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:07,404.3,316.7099,315.00,+1.7099,36.70,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:08,405.7,316.7580,315.00,+1.7580,36.46,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:10,407.1,316.8056,315.00,+1.8056,36.25,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:11,408.5,316.8537,315.00,+1.8537,36.03,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:13,409.9,316.8989,315.00,+1.8989,35.79,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:14,411.3,316.9441,315.00,+1.9441,35.55,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:15,412.7,316.9887,315.00,+1.9887,35.31,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:17,414.1,317.0334,315.00,+2.0334,35.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:18,415.5,317.0803,315.00,+2.0803,34.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:20,416.9,317.1241,315.00,+2.1241,34.56,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:21,418.3,317.1678,315.00,+2.1678,34.32,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:22,419.7,317.2104,315.00,+2.2104,34.08,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:24,421.1,317.2531,315.00,+2.2531,33.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:25,422.5,317.2977,315.00,+2.2977,33.57,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:27,423.9,317.3400,315.00,+2.3400,33.31,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:28,425.3,317.3821,315.00,+2.3821,33.04,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:29,426.7,317.4236,315.00,+2.4236,32.78,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:31,428.1,317.4674,315.00,+2.4674,32.52,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:32,429.5,317.5076,315.00,+2.5076,32.28,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:34,430.9,317.5475,315.00,+2.5475,32.00,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:35,432.3,317.5876,315.00,+2.5876,31.71,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:36,433.7,317.6277,315.00,+2.6277,31.44,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:38,435.1,317.6699,315.00,+2.6699,31.16,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:39,436.5,317.7086,315.00,+2.7086,30.90,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:41,437.9,317.7467,315.00,+2.7467,30.61,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:42,439.3,317.7846,315.00,+2.7846,30.33,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:43,440.8,317.8223,315.00,+2.8223,30.06,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:45,442.2,317.8611,315.00,+2.8611,29.79,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:46,443.6,317.8973,315.00,+2.8973,29.52,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:48,445.0,317.9329,315.00,+2.9329,29.21,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:49,446.4,317.9688,315.00,+2.9688,28.93,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:50,447.8,318.0039,315.00,+3.0039,28.65,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:52,449.2,318.0412,315.00,+3.0412,28.35,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:53,450.6,318.0766,315.00,+3.0766,28.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:55,452.0,318.1109,315.00,+3.1109,27.77,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:56,453.4,318.1442,315.00,+3.1442,27.48,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:58,454.8,318.1792,315.00,+3.1792,27.20,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:19:59,456.2,318.2119,315.00,+3.2119,26.89,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:00,457.6,318.2444,315.00,+3.2444,26.60,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:02,459.0,318.2763,315.00,+3.2763,26.28,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:03,460.4,318.3085,315.00,+3.3085,25.99,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:05,461.8,318.3413,315.00,+3.3413,25.71,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:06,463.2,318.3720,315.00,+3.3720,25.39,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:07,464.6,318.4028,315.00,+3.4028,25.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:09,466.0,318.4335,315.00,+3.4335,24.77,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:10,467.4,318.4637,315.00,+3.4637,24.46,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:12,468.8,318.4953,315.00,+3.4953,24.16,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:13,470.2,318.5249,315.00,+3.5249,23.85,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:14,471.6,318.5537,315.00,+3.5537,23.53,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:16,473.0,318.5825,315.00,+3.5825,23.22,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:17,474.4,318.6127,315.00,+3.6127,22.91,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:19,475.8,318.6406,315.00,+3.6406,22.60,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:20,477.2,318.6680,315.00,+3.6680,22.28,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
2026-09-04 17:20:21,478.6,318.6953,315.00,+3.6953,21.95,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,SETTLED
